,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
14206,2020-04-08 09:15:00,1.0,5.0,6.0,,1.0,2.0,2
15504,2020-04-08 09:15:00,2.0,5.0,4.0,,0.0,1.0,2
16342,2020-04-08 09:15:00,3.0,4.0,5.0,,0.0,2.0,2
14397,2020-04-08 09:15:00,3.0,5.0,6.0,,0.0,1.0,2
14547,2020-04-08 09:15:00,3.0,3.0,6.0,,0.0,3.0,2
16158,2020-04-08 09:15:00,3.0,4.0,6.0,,2.0,3.0,2
16270,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,1.0,2
16031,2020-04-08 09:15:00,4.0,3.0,5.0,,0.0,3.0,2
15307,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,3.0,2
15684,2020-04-08 09:15:00,4.0,4.0,5.0,,1.0,2.0,2
16439,2020-04-08 09:15:00,3.0,5.0,4.0,,0.0,3.0,2
14794,2020-04-08 09:15:00,3.0,4.0,4.0,,1.0,1.0,2
15698,2020-04-08 09:15:00,3.0,4.0,5.0,,2.0,2.0,2
16853,2020-04-08 09:15:00,2.0,4.0,4.0,,1.0,1.0,2
15667,2020-04-08 09:15:00,2.0,4.0,4.0,0.0,2.0,2.0,2
14955,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,2.0,2
15184,2020-04-08 09:15:00,2.0,4.0,5.0,,1.0,1.0,2
15676,2020-04-08 09:15:00,2.0,4.0,4.0,,2.0,3.0,2
15948,2020-04-08 09:15:00,4.0,4.0,6.0,,1.0,2.0,2
16609,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,3.0,2
14427,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,2.0,2
15678,2020-04-08 09:15:00,2.0,5.0,5.0,,1.0,2.0,2
16046,2020-04-08 09:15:00,3.0,3.0,5.0,,2.0,3.0,2
15159,2020-04-08 09:15:00,4.0,3.0,6.0,,-0.0,3.0,2
15682,2020-04-08 09:15:00,1.0,5.0,5.0,,2.0,2.0,2
16279,2020-04-08 09:15:00,3.0,4.0,5.0,,0.0,3.0,2
14892,2020-04-08 09:15:00,3.0,3.0,4.0,,-0.0,2.0,2
16849,2020-04-08 09:15:00,3.0,4.0,4.0,,-0.0,3.0,2
16429,2020-04-08 09:15:00,3.0,3.0,6.0,,1.0,2.0,2
14703,2020-04-08 09:15:00,4.0,4.0,5.0,,1.0,3.0,2
14490,2020-04-08 09:15:00,4.0,5.0,5.0,,1.0,2.0,2
16100,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,2.0,2
16720,2020-04-08 09:15:00,3.0,6.0,5.0,,-0.0,2.0,2
15245,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,2.0,2
15615,2020-04-08 09:15:00,3.0,4.0,5.0,,2.0,1.0,2
14069,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,3.0,2
14564,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,3.0,2
16135,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,3.0,2
14072,2020-04-08 09:15:00,2.0,3.0,6.0,,0.0,2.0,2
15357,2020-04-08 09:15:00,3.0,4.0,4.0,,1.0,-0.0,2
16513,2020-04-08 09:15:00,3.0,4.0,6.0,,3.0,3.0,2
15628,2020-04-08 09:15:00,4.0,4.0,6.0,,2.0,1.0,2
14525,2020-04-08 09:15:00,4.0,4.0,4.0,,0.0,1.0,2
16496,2020-04-08 09:15:00,5.0,5.0,5.0,,-0.0,1.0,2
16093,2020-04-08 09:15:00,4.0,4.0,4.0,,0.0,2.0,2
14573,2020-04-08 09:15:00,2.0,4.0,5.0,,1.0,2.0,2
14497,2020-04-08 09:15:00,4.0,4.0,4.0,,1.0,2.0,2
16730,2020-04-08 09:15:00,2.0,3.0,4.0,,1.0,2.0,2
16837,2020-04-08 09:15:00,3.0,2.0,5.0,,0.0,2.0,2
15433,2020-04-08 09:15:00,3.0,3.0,5.0,,1.0,2.0,2
15075,2020-04-08 09:15:00,2.0,5.0,4.0,,1.0,2.0,2
14025,2020-04-08 09:15:00,3.0,6.0,5.0,,1.0,0.0,2
16131,2020-04-08 09:15:00,3.0,4.0,6.0,,1.0,2.0,2
15870,2020-04-08 09:15:00,3.0,3.0,5.0,,0.0,3.0,2
15595,2020-04-08 09:15:00,3.0,4.0,4.0,,1.0,3.0,2
15220,2020-04-08 09:15:00,3.0,4.0,5.0,,2.0,1.0,2
14039,2020-04-08 09:15:00,3.0,5.0,4.0,,1.0,2.0,2
14570,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,1.0,2
14681,2020-04-08 09:15:00,3.0,3.0,4.0,,1.0,2.0,2
14045,2020-04-08 09:15:00,3.0,4.0,5.0,,-0.0,3.0,2
15985,2020-04-08 09:15:00,3.0,5.0,4.0,,2.0,1.0,2
15895,2020-04-08 09:15:00,3.0,3.0,5.0,,1.0,2.0,2
14638,2020-04-08 09:15:00,3.0,3.0,4.0,,1.0,2.0,2
16376,2020-04-08 09:15:00,2.0,5.0,5.0,,0.0,1.0,2
15997,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,2.0,2
15903,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,2.0,2
15089,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,3.0,2
15639,2020-04-08 09:15:00,1.0,4.0,6.0,,1.0,3.0,2
15007,2020-04-08 09:15:00,4.0,5.0,3.0,,1.0,2.0,2
14277,2020-04-08 09:15:00,3.0,5.0,5.0,,2.0,2.0,2
15842,2020-04-08 09:15:00,3.0,5.0,5.0,,1.0,3.0,2
14354,2020-04-08 09:15:00,4.0,3.0,5.0,,1.0,2.0,2
15707,2020-04-08 09:15:00,3.0,5.0,4.0,,2.0,3.0,2
15486,2020-04-08 09:15:00,4.0,4.0,5.0,,1.0,2.0,2
16201,2020-04-08 09:15:00,3.0,5.0,5.0,,0.0,4.0,2
16667,2020-04-08 09:15:00,3.0,4.0,6.0,,2.0,3.0,2
16089,2020-04-08 09:15:00,3.0,4.0,5.0,,0.0,2.0,2
14106,2020-04-08 09:15:00,4.0,4.0,5.0,,1.0,1.0,2
14860,2020-04-08 09:15:00,3.0,4.0,5.0,,-0.0,1.0,2
16673,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,1.0,2
14471,2020-04-08 09:15:00,2.0,4.0,4.0,,1.0,3.0,2
16773,2020-04-08 09:15:00,2.0,4.0,5.0,,3.0,3.0,2
15017,2020-04-08 09:15:00,5.0,5.0,6.0,,1.0,1.0,2
15101,2020-04-08 09:15:00,3.0,3.0,6.0,,1.0,2.0,2
14733,2020-04-08 09:15:00,3.0,5.0,4.0,,1.0,3.0,2
16297,2020-04-08 09:15:00,4.0,3.0,4.0,,1.0,3.0,2
16503,2020-04-08 09:15:00,3.0,4.0,6.0,,2.0,3.0,2
16842,2020-04-08 09:15:00,3.0,3.0,5.0,,1.0,1.0,2
15096,2020-04-08 09:15:00,2.0,6.0,5.0,,1.0,1.0,2
15585,2020-04-08 09:15:00,3.0,4.0,5.0,,1.0,2.0,2
15583,2020-04-08 09:15:00,4.0,5.0,5.0,,2.0,2.0,2
16325,2020-04-08 09:20:00,4.0,3.0,6.0,,0.0,2.0,2
14266,2020-04-08 09:20:00,3.0,6.0,5.0,,1.0,2.0,2
15553,2020-04-08 09:20:00,3.0,3.0,5.0,,0.0,1.0,2
14558,2020-04-08 09:20:00,5.0,3.0,5.0,3.0,2.0,2.0,2
14800,2020-04-08 09:20:00,4.0,5.0,7.0,,2.0,2.0,2
16828,2020-04-08 09:20:00,3.0,3.0,5.0,,-0.0,2.0,2
14678,2020-04-08 09:20:00,4.0,4.0,6.0,,1.0,2.0,2
16023,2020-04-08 09:20:00,4.0,4.0,5.0,,2.0,2.0,2
14907,2020-04-08 09:20:00,5.0,5.0,5.0,,2.0,2.0,2
15180,2020-04-08 09:20:00,2.0,3.0,7.0,,1.0,3.0,2
16478,2020-04-08 09:20:00,5.0,3.0,5.0,,1.0,2.0,2
14588,2020-04-08 09:20:00,4.0,4.0,6.0,,0.0,2.0,2
16844,2020-04-08 09:20:00,3.0,5.0,6.0,,1.0,2.0,2
16458,2020-04-08 09:20:00,3.0,4.0,6.0,10.0,1.0,2.0,2
14874,2020-04-08 09:20:00,2.0,4.0,6.0,,1.0,2.0,2
16002,2020-04-08 09:20:00,3.0,4.0,5.0,,2.0,0.0,2
15711,2020-04-08 09:20:00,2.0,3.0,5.0,,1.0,2.0,2
15207,2020-04-08 09:20:00,4.0,4.0,5.0,,0.0,1.0,2
15199,2020-04-08 09:20:00,3.0,4.0,6.0,,1.0,2.0,2
16260,2020-04-08 09:20:00,3.0,3.0,6.0,,3.0,1.0,2
15988,2020-04-08 09:20:00,4.0,3.0,6.0,,2.0,2.0,2
16537,2020-04-08 09:20:00,3.0,3.0,5.0,,1.0,1.0,2
15697,2020-04-08 09:20:00,3.0,4.0,5.0,,1.0,3.0,2
15257,2020-04-08 09:20:00,3.0,4.0,4.0,,0.0,1.0,2
16029,2020-04-08 09:20:00,3.0,4.0,5.0,,2.0,3.0,2
14309,2020-04-08 09:20:00,4.0,5.0,6.0,,1.0,1.0,2
15527,2020-04-08 09:20:00,4.0,4.0,4.0,,0.0,3.0,2
16847,2020-04-08 09:20:00,5.0,4.0,4.0,,1.0,3.0,2
14583,2020-04-08 09:20:00,3.0,4.0,5.0,,-0.0,2.0,2
15213,2020-04-08 09:20:00,3.0,3.0,6.0,,2.0,1.0,2
14817,2020-04-08 09:20:00,2.0,4.0,6.0,,2.0,1.0,2
14308,2020-04-08 09:20:00,4.0,3.0,5.0,,2.0,2.0,2
15546,2020-04-08 09:20:00,3.0,4.0,4.0,,2.0,2.0,2
15382,2020-04-08 09:20:00,2.0,5.0,5.0,,1.0,2.0,2
14691,2020-04-08 09:20:00,3.0,3.0,5.0,,2.0,2.0,2
15763,2020-04-08 09:20:00,2.0,4.0,5.0,,1.0,3.0,2
15238,2020-04-08 09:20:00,3.0,2.0,6.0,,1.0,2.0,2
14124,2020-04-08 09:20:00,3.0,5.0,7.0,,-0.0,2.0,2
15750,2020-04-08 09:20:00,2.0,4.0,6.0,,1.0,2.0,2
14491,2020-04-08 09:20:00,4.0,4.0,5.0,,2.0,2.0,2
14462,2020-04-08 09:20:00,4.0,3.0,5.0,,-0.0,3.0,2
16101,2020-04-08 09:20:00,4.0,4.0,5.0,,0.0,3.0,2
15125,2020-04-08 09:20:00,4.0,4.0,5.0,,1.0,2.0,2
16193,2020-04-08 09:20:00,3.0,5.0,5.0,,1.0,3.0,2
16656,2020-04-08 09:20:00,4.0,3.0,6.0,,2.0,2.0,2
14530,2020-04-08 09:20:00,3.0,4.0,4.0,,1.0,2.0,2
15917,2020-04-08 09:20:00,2.0,4.0,6.0,,1.0,1.0,2
15648,2020-04-08 09:20:00,3.0,4.0,4.0,,0.0,2.0,2
15571,2020-04-08 09:20:00,3.0,4.0,5.0,,1.0,-0.0,2
14989,2020-04-08 09:20:00,3.0,6.0,5.0,,1.0,2.0,2
16642,2020-04-08 09:20:00,3.0,4.0,6.0,,2.0,1.0,2
16403,2020-04-08 09:20:00,3.0,4.0,4.0,,1.0,1.0,2
14133,2020-04-08 09:20:00,2.0,3.0,5.0,,1.0,3.0,2
16231,2020-04-08 09:20:00,3.0,3.0,5.0,,1.0,2.0,2
15122,2020-04-08 09:20:00,3.0,5.0,5.0,,0.0,3.0,2
14747,2020-04-08 09:20:00,3.0,4.0,5.0,,1.0,2.0,2
14478,2020-04-08 09:20:00,3.0,5.0,6.0,,2.0,0.0,2
14628,2020-04-08 09:20:00,3.0,4.0,5.0,,1.0,1.0,2
14074,2020-04-08 09:20:00,3.0,4.0,5.0,,2.0,2.0,2
15781,2020-04-08 09:20:00,1.0,4.0,5.0,,1.0,3.0,2
14092,2020-04-08 09:20:00,4.0,3.0,5.0,,1.0,1.0,2
15107,2020-04-08 09:20:00,4.0,4.0,5.0,,2.0,2.0,2
14117,2020-04-08 09:20:00,1.0,6.0,4.0,,1.0,3.0,2
15022,2020-04-08 09:20:00,2.0,3.0,6.0,,0.0,3.0,2
16668,2020-04-08 09:20:00,4.0,4.0,5.0,,1.0,2.0,2
16241,2020-04-08 09:20:00,3.0,5.0,6.0,,2.0,2.0,2
16394,2020-04-08 09:20:00,4.0,4.0,6.0,,0.0,2.0,2
16857,2020-04-08 09:20:00,4.0,3.0,4.0,,2.0,2.0,2
16712,2020-04-08 09:20:00,2.0,4.0,5.0,,0.0,2.0,2
15044,2020-04-08 09:20:00,3.0,5.0,5.0,,1.0,1.0,2
16669,2020-04-08 09:20:00,4.0,4.0,4.0,,0.0,3.0,2
15035,2020-04-08 09:20:00,1.0,3.0,6.0,,2.0,3.0,2
16639,2020-04-08 09:20:00,3.0,4.0,6.0,,1.0,3.0,2
15052,2020-04-08 09:20:00,2.0,3.0,5.0,,1.0,3.0,2
15400,2020-04-08 09:20:00,3.0,3.0,5.0,,1.0,3.0,2
16318,2020-04-08 09:20:00,2.0,5.0,6.0,,0.0,4.0,2
14781,2020-04-08 09:20:00,1.0,4.0,5.0,,2.0,2.0,2
16289,2020-04-08 09:20:00,4.0,3.0,6.0,,1.0,2.0,2
14543,2020-04-08 09:20:00,2.0,5.0,4.0,,2.0,2.0,2
14929,2020-04-08 09:20:00,2.0,3.0,5.0,,0.0,1.0,2
16785,2020-04-08 09:20:00,2.0,4.0,5.0,,0.0,1.0,2
14035,2020-04-08 09:20:00,3.0,3.0,6.0,,1.0,2.0,2
16800,2020-04-08 09:20:00,3.0,4.0,5.0,,0.0,1.0,2
16589,2020-04-08 09:20:00,3.0,6.0,5.0,,1.0,2.0,2
16232,2020-04-08 09:20:00,4.0,4.0,4.0,,1.0,1.0,2
16740,2020-04-08 09:20:00,3.0,3.0,5.0,,-0.0,1.0,2
16416,2020-04-08 09:20:00,3.0,5.0,4.0,,0.0,2.0,2
14660,2020-04-08 09:20:00,2.0,5.0,5.0,,1.0,3.0,2
15368,2020-04-08 09:20:00,2.0,5.0,4.0,,0.0,3.0,2
15886,2020-04-08 09:20:00,3.0,3.0,6.0,,1.0,2.0,2
16106,2020-04-08 09:20:00,4.0,5.0,5.0,,0.0,2.0,2
14425,2020-04-08 09:20:00,3.0,4.0,6.0,,2.0,2.0,2
15489,2020-04-08 09:20:00,2.0,5.0,5.0,,-0.0,2.0,2
16739,2020-04-08 09:20:00,2.0,4.0,5.0,,1.0,2.0,2
14607,2020-04-08 09:20:00,3.0,4.0,5.0,,1.0,2.0,2
14173,2020-04-08 09:20:00,2.0,4.0,5.0,6.0,0.0,1.0,2
14330,2020-04-08 09:20:00,2.0,4.0,5.0,,1.0,2.0,2
16614,2020-04-08 09:20:00,3.0,3.0,5.0,,1.0,2.0,2
16338,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,2.0,2
16336,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,3.0,2
15891,2020-04-08 09:25:00,3.0,4.0,4.0,,0.0,3.0,2
14569,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,1.0,2
14509,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,3.0,2
14505,2020-04-08 09:25:00,3.0,4.0,4.0,,1.0,2.0,2
15365,2020-04-08 09:25:00,3.0,4.0,6.0,,0.0,0.0,2
14716,2020-04-08 09:25:00,2.0,3.0,5.0,,1.0,3.0,2
16366,2020-04-08 09:25:00,3.0,5.0,6.0,,-0.0,3.0,2
15794,2020-04-08 09:25:00,2.0,4.0,7.0,,1.0,2.0,2
16235,2020-04-08 09:25:00,4.0,4.0,5.0,,2.0,2.0,2
14707,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,2.0,2
14545,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,1.0,2
16222,2020-04-08 09:25:00,2.0,4.0,6.0,,1.0,-0.0,2
15749,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,2.0,2
15940,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,2.0,2
15935,2020-04-08 09:25:00,3.0,3.0,5.0,,1.0,2.0,2
15505,2020-04-08 09:25:00,3.0,5.0,4.0,,1.0,2.0,2
14541,2020-04-08 09:25:00,4.0,4.0,4.0,,1.0,2.0,2
16423,2020-04-08 09:25:00,2.0,3.0,5.0,,0.0,1.0,2
14762,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,2.0,2
15262,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,3.0,2
15471,2020-04-08 09:25:00,3.0,5.0,5.0,,2.0,2.0,2
16340,2020-04-08 09:25:00,1.0,4.0,5.0,,2.0,2.0,2
14538,2020-04-08 09:25:00,4.0,5.0,7.0,6.0,2.0,0.0,2
16445,2020-04-08 09:25:00,4.0,4.0,4.0,,1.0,3.0,2
15318,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,3.0,2
15374,2020-04-08 09:25:00,2.0,4.0,5.0,8.0,1.0,2.0,2
15372,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,2.0,2
15371,2020-04-08 09:25:00,3.0,5.0,4.0,,0.0,2.0,2
14440,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16352,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,3.0,2
15919,2020-04-08 09:25:00,2.0,5.0,5.0,,0.0,1.0,2
15327,2020-04-08 09:25:00,3.0,3.0,7.0,,1.0,0.0,2
14449,2020-04-08 09:25:00,3.0,3.0,5.0,,0.0,3.0,2
15957,2020-04-08 09:25:00,3.0,4.0,4.0,,1.0,3.0,2
15769,2020-04-08 09:25:00,4.0,3.0,4.0,,1.0,2.0,2
15738,2020-04-08 09:25:00,3.0,5.0,3.0,,-0.0,3.0,2
16144,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
15250,2020-04-08 09:25:00,4.0,4.0,6.0,,1.0,2.0,2
15908,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,2.0,2
15345,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,2.0,2
15482,2020-04-08 09:25:00,2.0,3.0,5.0,,1.0,2.0,2
15479,2020-04-08 09:25:00,2.0,3.0,5.0,,1.0,2.0,2
16520,2020-04-08 09:25:00,4.0,4.0,4.0,,-0.0,2.0,2
15887,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16598,2020-04-08 09:25:00,3.0,5.0,5.0,,1.0,2.0,2
15437,2020-04-08 09:25:00,3.0,5.0,5.0,,1.0,2.0,2
16700,2020-04-08 09:25:00,1.0,3.0,4.0,,2.0,-0.0,2
16542,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,2.0,2
15838,2020-04-08 09:25:00,3.0,3.0,6.0,,2.0,4.0,2
15655,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16541,2020-04-08 09:25:00,4.0,4.0,6.0,,-0.0,0.0,2
16540,2020-04-08 09:25:00,3.0,4.0,4.0,,1.0,1.0,2
15832,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,1.0,2
14902,2020-04-08 09:25:00,3.0,3.0,6.0,,2.0,3.0,2
14183,2020-04-08 09:25:00,4.0,4.0,5.0,,0.0,4.0,2
14668,2020-04-08 09:25:00,3.0,4.0,7.0,,1.0,2.0,2
14241,2020-04-08 09:25:00,3.0,3.0,5.0,,1.0,2.0,2
15040,2020-04-08 09:25:00,3.0,3.0,5.0,,1.0,2.0,2
14894,2020-04-08 09:25:00,2.0,3.0,4.0,,1.0,3.0,2
838,2020-04-08 09:25:00,9.0,8.0,4.0,,8.0,,2
14085,2020-04-08 09:25:00,3.0,4.0,6.0,,1.0,1.0,2
16543,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16596,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,3.0,2
15552,2020-04-08 09:25:00,3.0,5.0,6.0,,2.0,2.0,2
14621,2020-04-08 09:25:00,4.0,2.0,5.0,,1.0,3.0,2
15637,2020-04-08 09:25:00,4.0,4.0,5.0,,1.0,2.0,2
15172,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,1.0,2
16575,2020-04-08 09:25:00,4.0,3.0,6.0,,1.0,0.0,2
16074,2020-04-08 09:25:00,2.0,4.0,6.0,,1.0,3.0,2
14208,2020-04-08 09:25:00,4.0,3.0,6.0,,0.0,1.0,2
14926,2020-04-08 09:25:00,2.0,4.0,6.0,,-0.0,2.0,2
14251,2020-04-08 09:25:00,3.0,5.0,6.0,,1.0,2.0,2
14111,2020-04-08 09:25:00,2.0,5.0,5.0,,1.0,1.0,2
15443,2020-04-08 09:25:00,3.0,5.0,6.0,,1.0,2.0,2
16036,2020-04-08 09:25:00,4.0,4.0,5.0,,2.0,2.0,2
14100,2020-04-08 09:25:00,4.0,4.0,5.0,,0.0,2.0,2
15106,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,1.0,2
15687,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,2.0,2
15028,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16555,2020-04-08 09:25:00,3.0,3.0,5.0,,2.0,2.0,2
16275,2020-04-08 09:25:00,3.0,4.0,6.0,,0.0,2.0,2
15614,2020-04-08 09:25:00,4.0,3.0,5.0,,-0.0,3.0,2
15550,2020-04-08 09:25:00,3.0,3.0,5.0,,1.0,3.0,2
14670,2020-04-08 09:25:00,3.0,4.0,6.0,,1.0,2.0,2
16105,2020-04-08 09:25:00,3.0,4.0,4.0,,-0.0,1.0,2
14982,2020-04-08 09:25:00,3.0,5.0,5.0,,-0.0,2.0,2
14042,2020-04-08 09:25:00,3.0,3.0,4.0,,2.0,2.0,2
16635,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,2.0,2
15716,2020-04-08 09:25:00,2.0,3.0,4.0,,2.0,2.0,2
15992,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,2.0,2
16776,2020-04-08 09:25:00,4.0,5.0,4.0,,1.0,1.0,2
15080,2020-04-08 09:25:00,3.0,4.0,5.0,,1.0,1.0,2
15214,2020-04-08 09:25:00,2.0,4.0,5.0,,1.0,2.0,2
14315,2020-04-08 09:25:00,2.0,4.0,5.0,,-0.0,2.0,2
15566,2020-04-08 09:25:00,4.0,3.0,7.0,,1.0,3.0,2
15723,2020-04-08 09:25:00,2.0,5.0,5.0,,2.0,2.0,2
14836,2020-04-08 09:25:00,3.0,5.0,5.0,,1.0,2.0,2
15229,2020-04-08 09:25:00,3.0,4.0,7.0,,2.0,2.0,2
15604,2020-04-08 09:25:00,3.0,3.0,6.0,,2.0,2.0,2
15603,2020-04-08 09:25:00,3.0,3.0,5.0,,1.0,2.0,2
16121,2020-04-08 09:25:00,2.0,4.0,6.0,,1.0,3.0,2
14677,2020-04-08 09:25:00,3.0,4.0,6.0,,1.0,2.0,2
15447,2020-04-08 09:25:00,3.0,5.0,5.0,,1.0,2.0,2
14676,2020-04-08 09:25:00,2.0,3.0,5.0,,1.0,2.0,2
16533,2020-04-08 09:25:00,4.0,6.0,6.0,,0.0,2.0,2
16019,2020-04-08 09:25:00,3.0,5.0,4.0,,2.0,2.0,2
16724,2020-04-08 09:25:00,3.0,3.0,6.0,,1.0,2.0,2
14580,2020-04-08 09:25:00,3.0,4.0,6.0,,0.0,3.0,2
15050,2020-04-08 09:25:00,3.0,6.0,5.0,,0.0,2.0,2
16522,2020-04-08 09:25:00,3.0,4.0,4.0,,0.0,2.0,2
792,2020-04-08 09:25:00,4.0,3.0,4.0,,9.0,1.0,2
14876,2020-04-08 09:25:00,3.0,4.0,5.0,,2.0,1.0,2
16521,2020-04-08 09:25:00,2.0,4.0,5.0,,2.0,2.0,2
14603,2020-04-08 09:25:00,2.0,3.0,5.0,,2.0,2.0,2
15607,2020-04-08 09:25:00,3.0,5.0,5.0,,0.0,1.0,2
15813,2020-04-08 09:25:00,3.0,4.0,6.0,,1.0,2.0,2
14145,2020-04-08 09:25:00,3.0,4.0,4.0,,1.0,3.0,2
16406,2020-04-08 09:30:00,3.0,4.0,6.0,,1.0,2.0,2
16650,2020-04-08 09:30:00,3.0,4.0,6.0,,1.0,2.0,2
16402,2020-04-08 09:30:00,3.0,5.0,3.0,,1.0,2.0,2
15574,2020-04-08 09:30:00,3.0,4.0,6.0,,1.0,2.0,2
16636,2020-04-08 09:30:00,2.0,4.0,5.0,,2.0,2.0,2
15915,2020-04-08 09:30:00,3.0,5.0,4.0,,1.0,2.0,2
16641,2020-04-08 09:30:00,3.0,4.0,5.0,,1.0,3.0,2
14444,2020-04-08 09:30:00,3.0,4.0,6.0,,1.0,3.0,2
15001,2020-04-08 09:30:00,2.0,4.0,5.0,,1.0,1.0,2
15575,2020-04-08 09:30:00,4.0,2.0,4.0,,1.0,1.0,2
16305,2020-04-08 09:30:00,4.0,4.0,5.0,,1.0,2.0,2
15772,2020-04-08 09:30:00,4.0,3.0,5.0,,1.0,2.0,2
15087,2020-04-08 09:30:00,2.0,3.0,6.0,,0.0,2.0,2
15423,2020-04-08 09:30:00,3.0,4.0,5.0,,2.0,1.0,2
15791,2020-04-08 09:30:00,3.0,4.0,5.0,,1.0,2.0,2
16749,2020-04-08 09:30:00,3.0,4.0,4.0,,-0.0,2.0,2
15059,2020-04-08 09:30:00,3.0,5.0,4.0,,1.0,2.0,2
15605,2020-04-08 09:30:00,4.0,4.0,5.0,,-0.0,1.0,2
14720,2020-04-08 09:30:00,5.0,3.0,5.0,,2.0,1.0,2
14046,2020-04-08 09:30:00,3.0,5.0,5.0,,1.0,2.0,2
15784,2020-04-08 09:30:00,4.0,3.0,6.0,,0.0,1.0,2
15429,2020-04-08 09:30:00,4.0,5.0,5.0,,1.0,2.0,2
16727,2020-04-08 09:30:00,2.0,4.0,5.0,,2.0,3.0,2
14058,2020-04-08 09:30:00,2.0,3.0,5.0,,0.0,2.0,2
15005,2020-04-08 09:30:00,3.0,3.0,4.0,,2.0,2.0,2
15047,2020-04-08 09:30:00,2.0,5.0,5.0,,1.0,2.0,2
16357,2020-04-08 09:30:00,4.0,5.0,5.0,,1.0,2.0,2
14486,2020-04-08 09:30:00,3.0,4.0,5.0,,1.0,2.0,2
15034,2020-04-08 09:30:00,2.0,3.0,5.0,,2.0,1.0,2
14079,2020-04-08 09:30:00,3.0,4.0,5.0,,1.0,3.0,2
15354,2020-04-08 09:30:00,4.0,4.0,4.0,,1.0,2.0,2
14625,2020-04-08 09:30:00,3.0,2.0,5.0,,1.0,1.0,2
14097,2020-04-08 09:30:00,3.0,5.0,5.0,,2.0,2.0,2
16662,2020-04-08 09:30:00,1.0,4.0,6.0,,0.0,3.0,2
16243,2020-04-08 09:30:00,3.0,2.0,5.0,,1.0,0.0,2
14622,2020-04-08 09:30:00,3.0,4.0,6.0,,-0.0,1.0,2
16296,2020-04-08 09:30:00,2.0,5.0,5.0,,1.0,2.0,2
14972,2020-04-08 09:30:00,3.0,4.0,5.0,,2.0,3.0,2
15979,2020-04-08 09:30:00,2.0,4.0,4.0,,-0.0,2.0,2
15890,2020-04-08 09:30:00,3.0,3.0,5.0,,2.0,2.0,2
16570,2020-04-08 09:30:00,3.0,5.0,4.0,,1.0,2.0,2
14215,2020-04-08 09:30:00,2.0,4.0,4.0,,1.0,2.0,2
16565,2020-04-08 09:30:00,3.0,5.0,5.0,,-0.0,2.0,2
14224,2020-04-08 09:30:00,3.0,4.0,5.0,,0.0,2.0,2
14653,2020-04-08 09:30:00,3.0,3.0,6.0,,0.0,2.0,2
15281,2020-04-08 09:30:00,3.0,4.0,4.0,,-0.0,2.0,2
15277,2020-04-08 09:30:00,2.0,4.0,4.0,,-0.0,1.0,2
15939,2020-04-08 09:30:00,2.0,3.0,5.0,,1.0,3.0,2
