,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
24200,2020-04-08 09:10:00,4.0,2.0,4.0,,3.0,6.0,4
52387,2020-04-08 09:10:00,5.0,4.0,5.0,,5.0,2.0,4
23880,2020-04-08 09:10:00,5.0,2.0,2.0,,0.0,5.0,4
23615,2020-04-08 09:10:00,5.0,3.0,3.0,,2.0,6.0,4
23562,2020-04-08 09:10:00,3.0,4.0,4.0,,3.0,6.0,4
23598,2020-04-08 09:10:00,5.0,2.0,3.0,,2.0,5.0,4
52199,2020-04-08 09:10:00,7.0,5.0,5.0,,5.0,4.0,4
52205,2020-04-08 09:10:00,6.0,6.0,5.0,,4.0,2.0,4
23569,2020-04-08 09:10:00,3.0,4.0,1.0,,2.0,7.0,4
52223,2020-04-08 09:10:00,6.0,5.0,4.0,,4.0,3.0,4
23628,2020-04-08 09:10:00,4.0,3.0,3.0,,2.0,8.0,4
52451,2020-04-08 09:10:00,5.0,4.0,5.0,,5.0,3.0,4
23873,2020-04-08 09:10:00,4.0,2.0,2.0,,3.0,5.0,4
52248,2020-04-08 09:10:00,4.0,6.0,5.0,,4.0,4.0,4
52240,2020-04-08 09:10:00,6.0,3.0,5.0,,2.0,3.0,4
23340,2020-04-08 09:10:00,4.0,4.0,4.0,,2.0,7.0,4
52252,2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,4.0,4
23921,2020-04-08 09:10:00,3.0,3.0,3.0,,2.0,7.0,4
2514,2020-04-08 09:10:00,3.0,1.0,4.0,1.0,10.0,,4
23518,2020-04-08 09:10:00,3.0,3.0,3.0,,2.0,6.0,4
24118,2020-04-08 09:10:00,4.0,3.0,3.0,,3.0,5.0,4
23935,2020-04-08 09:10:00,4.0,3.0,4.0,,2.0,6.0,4
52308,2020-04-08 09:10:00,5.0,5.0,6.0,,3.0,4.0,4
52414,2020-04-08 09:10:00,6.0,6.0,5.0,,5.0,3.0,4
24103,2020-04-08 09:10:00,5.0,2.0,4.0,,3.0,6.0,4
23424,2020-04-08 09:10:00,5.0,2.0,3.0,,3.0,8.0,4
52339,2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,3.0,4
52351,2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,3.0,4
24090,2020-04-08 09:10:00,4.0,3.0,2.0,,2.0,6.0,4
52123,2020-04-08 09:10:00,6.0,5.0,5.0,,2.0,3.0,4
23856,2020-04-08 09:10:00,4.0,2.0,2.0,,1.0,7.0,4
52469,2020-04-08 09:10:00,5.0,6.0,6.0,1.0,4.0,3.0,4
52076,2020-04-08 09:10:00,5.0,6.0,4.0,,4.0,3.0,4
51926,2020-04-08 09:10:00,6.0,6.0,5.0,,3.0,3.0,4
24015,2020-04-08 09:10:00,5.0,4.0,3.0,,2.0,7.0,4
51917,2020-04-08 09:10:00,7.0,4.0,5.0,,4.0,2.0,4
52520,2020-04-08 09:10:00,6.0,5.0,5.0,,4.0,3.0,4
23777,2020-04-08 09:10:00,4.0,2.0,4.0,,2.0,5.0,4
23808,2020-04-08 09:10:00,3.0,2.0,3.0,,2.0,6.0,4
23756,2020-04-08 09:10:00,4.0,3.0,3.0,,1.0,5.0,4
23819,2020-04-08 09:10:00,3.0,3.0,4.0,,2.0,5.0,4
52013,2020-04-08 09:10:00,6.0,4.0,6.0,,5.0,3.0,4
23675,2020-04-08 09:10:00,4.0,2.0,2.0,,2.0,7.0,4
23832,2020-04-08 09:10:00,5.0,3.0,3.0,,2.0,6.0,4
23711,2020-04-08 09:10:00,3.0,2.0,2.0,,1.0,5.0,4
24258,2020-04-08 09:10:00,5.0,4.0,4.0,,2.0,7.0,4
52049,2020-04-08 09:10:00,6.0,6.0,4.0,,5.0,3.0,4
52396,2020-04-08 09:10:00,5.0,3.0,5.0,,4.0,3.0,4
52062,2020-04-08 09:10:00,6.0,5.0,5.0,,2.0,3.0,4
52482,2020-04-08 09:10:00,5.0,5.0,6.0,,4.0,4.0,4
23850,2020-04-08 09:10:00,4.0,3.0,3.0,,3.0,7.0,4
23700,2020-04-08 09:10:00,3.0,2.0,3.0,,3.0,5.0,4
23692,2020-04-08 09:10:00,3.0,3.0,3.0,,1.0,6.0,4
23885,2020-04-08 09:15:00,3.0,3.0,3.0,10.0,3.0,6.0,4
23760,2020-04-08 09:15:00,4.0,4.0,3.0,3.0,3.0,6.0,4
23874,2020-04-08 09:15:00,5.0,4.0,2.0,,3.0,6.0,4
52064,2020-04-08 09:15:00,6.0,5.0,5.0,,4.0,3.0,4
23940,2020-04-08 09:15:00,4.0,1.0,4.0,,2.0,5.0,4
51951,2020-04-08 09:15:00,5.0,5.0,5.0,,3.0,3.0,4
23786,2020-04-08 09:15:00,4.0,3.0,3.0,,3.0,6.0,4
24101,2020-04-08 09:15:00,4.0,2.0,2.0,,3.0,6.0,4
52337,2020-04-08 09:15:00,6.0,5.0,4.0,,5.0,2.0,4
52344,2020-04-08 09:15:00,6.0,5.0,5.0,,4.0,3.0,4
52111,2020-04-08 09:15:00,7.0,5.0,6.0,,4.0,3.0,4
24094,2020-04-08 09:15:00,5.0,4.0,3.0,,2.0,6.0,4
52375,2020-04-08 09:15:00,6.0,5.0,5.0,,4.0,3.0,4
52105,2020-04-08 09:15:00,4.0,6.0,5.0,,4.0,3.0,4
52059,2020-04-08 09:15:00,6.0,5.0,4.0,,4.0,4.0,4
51998,2020-04-08 09:15:00,4.0,5.0,5.0,,4.0,3.0,4
24134,2020-04-08 09:15:00,4.0,3.0,3.0,,2.0,6.0,4
23916,2020-04-08 09:15:00,6.0,4.0,3.0,,2.0,6.0,4
52189,2020-04-08 09:15:00,6.0,6.0,4.0,,5.0,3.0,4
24256,2020-04-08 09:15:00,3.0,3.0,4.0,,2.0,5.0,4
23584,2020-04-08 09:15:00,4.0,3.0,3.0,,2.0,6.0,4
52165,2020-04-08 09:15:00,5.0,4.0,5.0,,3.0,4.0,4
24176,2020-04-08 09:15:00,4.0,4.0,2.0,,3.0,5.0,4
23892,2020-04-08 09:15:00,3.0,4.0,4.0,,3.0,6.0,4
23716,2020-04-08 09:15:00,4.0,2.0,2.0,,2.0,5.0,4
52180,2020-04-08 09:15:00,7.0,4.0,5.0,,4.0,3.0,4
24262,2020-04-08 09:15:00,4.0,3.0,3.0,,3.0,5.0,4
52036,2020-04-08 09:15:00,6.0,6.0,5.0,,3.0,2.0,4
24151,2020-04-08 09:15:00,4.0,2.0,3.0,,3.0,6.0,4
52030,2020-04-08 09:15:00,5.0,5.0,5.0,,5.0,3.0,4
52016,2020-04-08 09:15:00,6.0,5.0,6.0,,4.0,4.0,4
23549,2020-04-08 09:15:00,3.0,3.0,2.0,,2.0,7.0,4
52004,2020-04-08 09:15:00,7.0,5.0,5.0,,4.0,2.0,4
51905,2020-04-08 09:15:00,6.0,6.0,6.0,,4.0,4.0,4
52051,2020-04-08 09:15:00,5.0,5.0,6.0,,5.0,4.0,4
52236,2020-04-08 09:15:00,6.0,5.0,4.0,,5.0,4.0,4
51918,2020-04-08 09:15:00,6.0,4.0,5.0,,4.0,4.0,4
23999,2020-04-08 09:15:00,5.0,3.0,3.0,,3.0,5.0,4
52411,2020-04-08 09:15:00,6.0,6.0,5.0,,4.0,3.0,4
23390,2020-04-08 09:15:00,5.0,3.0,3.0,,2.0,4.0,4
52505,2020-04-08 09:15:00,6.0,5.0,5.0,,3.0,2.0,4
52483,2020-04-08 09:15:00,7.0,4.0,5.0,,5.0,4.0,4
23378,2020-04-08 09:15:00,5.0,5.0,2.0,,0.0,7.0,4
23356,2020-04-08 09:15:00,3.0,3.0,3.0,,2.0,5.0,4
24058,2020-04-08 09:15:00,4.0,3.0,4.0,,2.0,6.0,4
23426,2020-04-08 09:15:00,4.0,3.0,3.0,,2.0,5.0,4
52498,2020-04-08 09:15:00,7.0,5.0,5.0,,4.0,4.0,4
52478,2020-04-08 09:15:00,5.0,5.0,5.0,,5.0,3.0,4
24056,2020-04-08 09:15:00,4.0,3.0,3.0,,3.0,5.0,4
24054,2020-04-08 09:15:00,4.0,5.0,3.0,,2.0,6.0,4
52464,2020-04-08 09:15:00,6.0,5.0,4.0,,4.0,3.0,4
23961,2020-04-08 09:15:00,4.0,3.0,3.0,,2.0,5.0,4
23376,2020-04-08 09:20:00,3.0,3.0,4.0,,2.0,6.0,4
23887,2020-04-08 09:20:00,4.0,3.0,4.0,,1.0,6.0,4
23314,2020-04-08 09:20:00,3.0,2.0,3.0,,2.0,7.0,4
23969,2020-04-08 09:20:00,4.0,2.0,4.0,,2.0,6.0,4
52018,2020-04-08 09:20:00,7.0,6.0,4.0,,4.0,3.0,4
52461,2020-04-08 09:20:00,6.0,5.0,5.0,,4.0,4.0,4
52020,2020-04-08 09:20:00,6.0,5.0,5.0,,5.0,3.0,4
24106,2020-04-08 09:20:00,6.0,2.0,2.0,,2.0,5.0,4
23489,2020-04-08 09:20:00,5.0,3.0,2.0,,1.0,6.0,4
51900,2020-04-08 09:20:00,6.0,5.0,6.0,,5.0,4.0,4
24236,2020-04-08 09:20:00,4.0,3.0,4.0,,1.0,7.0,4
23494,2020-04-08 09:20:00,4.0,3.0,4.0,,2.0,6.0,4
52512,2020-04-08 09:20:00,6.0,4.0,6.0,,4.0,3.0,4
24182,2020-04-08 09:20:00,4.0,5.0,3.0,,2.0,6.0,4
23523,2020-04-08 09:20:00,5.0,3.0,2.0,,2.0,6.0,4
52086,2020-04-08 09:20:00,5.0,6.0,5.0,,5.0,2.0,4
24133,2020-04-08 09:20:00,4.0,3.0,3.0,,3.0,5.0,4
52125,2020-04-08 09:20:00,6.0,5.0,5.0,,3.0,5.0,4
52208,2020-04-08 09:20:00,5.0,4.0,5.0,,4.0,2.0,4
52094,2020-04-08 09:20:00,6.0,4.0,5.0,,6.0,2.0,4
23668,2020-04-08 09:20:00,3.0,3.0,2.0,,2.0,6.0,4
23414,2020-04-08 09:20:00,4.0,3.0,2.0,,2.0,6.0,4
52113,2020-04-08 09:20:00,5.0,6.0,5.0,,3.0,4.0,4
23911,2020-04-08 09:20:00,4.0,2.0,4.0,,3.0,6.0,4
52227,2020-04-08 09:20:00,6.0,6.0,4.0,,3.0,4.0,4
51912,2020-04-08 09:20:00,7.0,6.0,6.0,,4.0,3.0,4
24161,2020-04-08 09:20:00,4.0,3.0,3.0,,2.0,5.0,4
24062,2020-04-08 09:20:00,5.0,3.0,3.0,,1.0,6.0,4
23942,2020-04-08 09:20:00,4.0,3.0,3.0,,1.0,7.0,4
23651,2020-04-08 09:20:00,4.0,3.0,2.0,,3.0,5.0,4
23455,2020-04-08 09:20:00,4.0,4.0,3.0,,1.0,6.0,4
52470,2020-04-08 09:20:00,6.0,5.0,5.0,,4.0,3.0,4
23837,2020-04-08 09:20:00,4.0,4.0,3.0,,1.0,7.0,4
52139,2020-04-08 09:20:00,6.0,4.0,6.0,,4.0,3.0,4
23319,2020-04-08 09:20:00,3.0,3.0,3.0,,2.0,5.0,4
24201,2020-04-08 09:20:00,3.0,3.0,3.0,,2.0,6.0,4
52491,2020-04-08 09:20:00,5.0,5.0,5.0,,4.0,4.0,4
52164,2020-04-08 09:20:00,6.0,5.0,4.0,,5.0,3.0,4
23994,2020-04-08 09:20:00,4.0,3.0,2.0,,2.0,5.0,4
23461,2020-04-08 09:20:00,5.0,3.0,4.0,,1.0,7.0,4
23318,2020-04-08 09:20:00,5.0,4.0,3.0,,2.0,7.0,4
52050,2020-04-08 09:20:00,6.0,6.0,5.0,,4.0,1.0,4
51910,2020-04-08 09:25:00,6.0,5.0,6.0,,5.0,1.0,4
52146,2020-04-08 09:25:00,6.0,6.0,5.0,,4.0,3.0,4
23917,2020-04-08 09:25:00,4.0,3.0,3.0,,2.0,6.0,4
52373,2020-04-08 09:25:00,6.0,6.0,5.0,,5.0,4.0,4
52046,2020-04-08 09:25:00,6.0,4.0,5.0,,4.0,3.0,4
23529,2020-04-08 09:25:00,4.0,2.0,2.0,,3.0,5.0,4
52166,2020-04-08 09:25:00,7.0,6.0,5.0,,5.0,3.0,4
23538,2020-04-08 09:25:00,6.0,2.0,3.0,,2.0,6.0,4
23527,2020-04-08 09:25:00,4.0,4.0,3.0,,1.0,6.0,4
52098,2020-04-08 09:25:00,6.0,6.0,5.0,,4.0,3.0,4
23332,2020-04-08 09:25:00,3.0,2.0,3.0,,1.0,6.0,4
52268,2020-04-08 09:25:00,4.0,7.0,5.0,,4.0,2.0,4
51920,2020-04-08 09:25:00,6.0,5.0,5.0,,4.0,4.0,4
52250,2020-04-08 09:25:00,7.0,6.0,5.0,,4.0,2.0,4
23768,2020-04-08 09:25:00,5.0,2.0,3.0,,3.0,7.0,4
23720,2020-04-08 09:25:00,3.0,4.0,2.0,,2.0,6.0,4
51968,2020-04-08 09:25:00,6.0,4.0,6.0,,3.0,3.0,4
23404,2020-04-08 09:25:00,3.0,3.0,3.0,,2.0,6.0,4
52116,2020-04-08 09:25:00,5.0,4.0,6.0,,3.0,3.0,4
23560,2020-04-08 09:25:00,5.0,2.0,4.0,,2.0,6.0,4
24191,2020-04-08 09:25:00,4.0,3.0,2.0,,2.0,5.0,4
23970,2020-04-08 09:25:00,4.0,3.0,2.0,,2.0,7.0,4
51967,2020-04-08 09:25:00,5.0,5.0,3.0,,4.0,3.0,4
23909,2020-04-08 09:25:00,5.0,3.0,3.0,,3.0,6.0,4
23956,2020-04-08 09:25:00,3.0,2.0,3.0,,2.0,5.0,4
52238,2020-04-08 09:25:00,6.0,5.0,5.0,,4.0,3.0,4
24220,2020-04-08 09:25:00,5.0,4.0,3.0,,2.0,6.0,4
51964,2020-04-08 09:25:00,6.0,4.0,5.0,,4.0,2.0,4
24230,2020-04-08 09:25:00,4.0,3.0,3.0,,1.0,6.0,4
51927,2020-04-08 09:25:00,6.0,5.0,5.0,,4.0,3.0,4
52391,2020-04-08 09:25:00,6.0,6.0,5.0,,3.0,3.0,4
52026,2020-04-08 09:25:00,6.0,5.0,5.0,,5.0,4.0,4
52326,2020-04-08 09:25:00,6.0,5.0,5.0,,3.0,3.0,4
23395,2020-04-08 09:25:00,5.0,3.0,3.0,,2.0,5.0,4
24046,2020-04-08 09:25:00,4.0,3.0,2.0,,2.0,7.0,4
52312,2020-04-08 09:25:00,5.0,5.0,6.0,,3.0,3.0,4
24025,2020-04-08 09:25:00,4.0,3.0,2.0,,2.0,5.0,4
23470,2020-04-08 09:25:00,4.0,3.0,1.0,,3.0,6.0,4
23289,2020-04-08 09:25:00,3.0,3.0,2.0,,2.0,5.0,4
51939,2020-04-08 09:25:00,7.0,5.0,7.0,,5.0,3.0,4
52309,2020-04-08 09:25:00,7.0,4.0,5.0,,4.0,3.0,4
23367,2020-04-08 09:25:00,4.0,4.0,3.0,,2.0,7.0,4
24073,2020-04-08 09:25:00,4.0,3.0,3.0,,2.0,5.0,4
52431,2020-04-08 09:25:00,6.0,4.0,4.0,,3.0,3.0,4
51908,2020-04-08 09:25:00,8.0,5.0,5.0,,4.0,3.0,4
51937,2020-04-08 09:25:00,6.0,6.0,5.0,,3.0,2.0,4
52071,2020-04-08 09:25:00,7.0,5.0,7.0,,4.0,3.0,4
23605,2020-04-08 09:25:00,4.0,3.0,4.0,,2.0,6.0,4
23355,2020-04-08 09:25:00,4.0,3.0,2.0,,2.0,6.0,4
52129,2020-04-08 09:25:00,6.0,6.0,4.0,,4.0,4.0,4
23585,2020-04-08 09:25:00,4.0,4.0,2.0,,2.0,6.0,4
23482,2020-04-08 09:25:00,2.0,3.0,2.0,,1.0,5.0,4
23601,2020-04-08 09:25:00,4.0,3.0,3.0,,2.0,6.0,4
52201,2020-04-08 09:25:00,6.0,6.0,5.0,,5.0,4.0,4
23460,2020-04-08 09:25:00,4.0,2.0,3.0,,2.0,5.0,4
52200,2020-04-08 09:25:00,6.0,6.0,4.0,,4.0,3.0,4
23949,2020-04-08 09:25:00,4.0,3.0,1.0,,1.0,7.0,4
51914,2020-04-08 09:25:00,6.0,5.0,5.0,,3.0,5.0,4
52356,2020-04-08 09:25:00,7.0,6.0,6.0,,4.0,3.0,4
51947,2020-04-08 09:25:00,5.0,5.0,5.0,,5.0,4.0,4
52301,2020-04-08 09:25:00,5.0,6.0,5.0,,5.0,3.0,4
23508,2020-04-08 09:25:00,5.0,2.0,3.0,,2.0,6.0,4
51985,2020-04-08 09:25:00,6.0,4.0,6.0,,4.0,3.0,4
23634,2020-04-08 09:25:00,4.0,3.0,3.0,,2.0,7.0,4
52156,2020-04-08 09:30:00,5.0,5.0,6.0,,5.0,3.0,4
24164,2020-04-08 09:30:00,3.0,2.0,3.0,,3.0,7.0,4
52170,2020-04-08 09:30:00,7.0,5.0,5.0,,5.0,3.0,4
23897,2020-04-08 09:30:00,4.0,4.0,3.0,,2.0,6.0,4
23648,2020-04-08 09:30:00,4.0,2.0,3.0,,2.0,6.0,4
23869,2020-04-08 09:30:00,5.0,2.0,4.0,,2.0,5.0,4
52121,2020-04-08 09:30:00,5.0,5.0,5.0,,4.0,4.0,4
23570,2020-04-08 09:30:00,3.0,4.0,3.0,,2.0,5.0,4
51986,2020-04-08 09:30:00,6.0,6.0,4.0,,4.0,4.0,4
23587,2020-04-08 09:30:00,5.0,2.0,3.0,,1.0,6.0,4
23630,2020-04-08 09:30:00,4.0,3.0,2.0,,2.0,7.0,4
52177,2020-04-08 09:30:00,6.0,4.0,6.0,,5.0,3.0,4
52007,2020-04-08 09:30:00,6.0,4.0,4.0,,1.0,2.0,4
52213,2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,4.0,4
23788,2020-04-08 09:30:00,3.0,3.0,4.0,,2.0,6.0,4
23505,2020-04-08 09:30:00,4.0,4.0,2.0,,2.0,6.0,4
23902,2020-04-08 09:30:00,5.0,3.0,2.0,,2.0,6.0,4
24240,2020-04-08 09:30:00,4.0,2.0,3.0,,2.0,5.0,4
23790,2020-04-08 09:30:00,4.0,3.0,3.0,,3.0,6.0,4
52317,2020-04-08 09:30:00,6.0,5.0,4.0,9.0,4.0,4.0,4
24036,2020-04-08 09:30:00,3.0,2.0,3.0,,2.0,6.0,4
52335,2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,4.0,4
23507,2020-04-08 09:30:00,4.0,2.0,3.0,,1.0,5.0,4
23944,2020-04-08 09:30:00,4.0,3.0,2.0,,2.0,8.0,4
52033,2020-04-08 09:30:00,5.0,6.0,6.0,,2.0,3.0,4
52365,2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,3.0,4
24264,2020-04-08 09:30:00,5.0,4.0,4.0,,2.0,6.0,4
24012,2020-04-08 09:30:00,3.0,3.0,3.0,,3.0,6.0,4
52378,2020-04-08 09:30:00,5.0,5.0,4.0,,4.0,2.0,4
52385,2020-04-08 09:30:00,5.0,6.0,5.0,,4.0,4.0,4
24086,2020-04-08 09:30:00,3.0,3.0,4.0,,2.0,6.0,4
24095,2020-04-08 09:30:00,3.0,2.0,2.0,,2.0,5.0,4
24066,2020-04-08 09:30:00,4.0,3.0,4.0,,2.0,8.0,4
23325,2020-04-08 09:30:00,4.0,3.0,4.0,,1.0,5.0,4
23739,2020-04-08 09:30:00,5.0,2.0,3.0,,2.0,7.0,4
52477,2020-04-08 09:30:00,5.0,5.0,4.0,,5.0,3.0,4
23659,2020-04-08 09:30:00,4.0,3.0,3.0,,3.0,6.0,4
52262,2020-04-08 09:30:00,6.0,4.0,5.0,,5.0,1.0,4
24044,2020-04-08 09:30:00,4.0,2.0,2.0,,1.0,6.0,4
24142,2020-04-08 09:30:00,5.0,4.0,3.0,,2.0,7.0,4
23295,2020-04-08 09:30:00,4.0,4.0,3.0,,2.0,6.0,4
23379,2020-04-08 09:30:00,4.0,3.0,3.0,,1.0,6.0,4
23521,2020-04-08 09:30:00,4.0,3.0,2.0,5.0,1.0,5.0,4
23928,2020-04-08 09:30:00,4.0,3.0,2.0,,1.0,7.0,4
52115,2020-04-08 09:30:00,6.0,6.0,5.0,,4.0,3.0,4
52114,2020-04-08 09:35:00,6.0,5.0,5.0,,4.0,3.0,4
23712,2020-04-08 09:35:00,4.0,3.0,4.0,,1.0,6.0,4
24223,2020-04-08 09:35:00,5.0,5.0,3.0,,1.0,6.0,4
52475,2020-04-08 09:35:00,6.0,4.0,4.0,,4.0,2.0,4
24023,2020-04-08 09:35:00,4.0,2.0,4.0,,1.0,6.0,4
23715,2020-04-08 09:35:00,4.0,3.0,4.0,,3.0,6.0,4
23734,2020-04-08 09:35:00,4.0,5.0,2.0,,2.0,6.0,4
52058,2020-04-08 09:35:00,5.0,5.0,5.0,,5.0,3.0,4
52492,2020-04-08 09:35:00,7.0,5.0,5.0,,4.0,4.0,4
23679,2020-04-08 09:35:00,4.0,3.0,4.0,,2.0,7.0,4
24203,2020-04-08 09:35:00,5.0,3.0,3.0,,2.0,7.0,4
52093,2020-04-08 09:35:00,5.0,6.0,6.0,,3.0,3.0,4
23640,2020-04-08 09:35:00,5.0,2.0,5.0,,1.0,7.0,4
23867,2020-04-08 09:35:00,5.0,2.0,2.0,,2.0,6.0,4
23685,2020-04-08 09:35:00,4.0,3.0,3.0,,2.0,4.0,4
23377,2020-04-08 09:35:00,5.0,2.0,3.0,,3.0,6.0,4
23735,2020-04-08 09:35:00,3.0,3.0,3.0,,2.0,6.0,4
52124,2020-04-08 09:35:00,6.0,5.0,6.0,,4.0,4.0,4
23652,2020-04-08 09:35:00,3.0,3.0,4.0,,1.0,7.0,4
23620,2020-04-08 09:35:00,4.0,2.0,3.0,,3.0,7.0,4
24186,2020-04-08 09:35:00,3.0,3.0,3.0,,1.0,6.0,4
23312,2020-04-08 09:35:00,4.0,3.0,3.0,,3.0,7.0,4
24143,2020-04-08 09:35:00,4.0,2.0,2.0,,2.0,6.0,4
52255,2020-04-08 09:35:00,5.0,4.0,4.0,,4.0,3.0,4
23537,2020-04-08 09:35:00,4.0,4.0,3.0,,2.0,5.0,4
24017,2020-04-08 09:35:00,3.0,4.0,3.0,,2.0,6.0,4
51956,2020-04-08 09:35:00,5.0,5.0,6.0,,3.0,3.0,4
51955,2020-04-08 09:35:00,6.0,5.0,5.0,,3.0,3.0,4
24122,2020-04-08 09:35:00,4.0,3.0,4.0,,1.0,5.0,4
24000,2020-04-08 09:35:00,3.0,3.0,4.0,,3.0,7.0,4
51946,2020-04-08 09:35:00,6.0,5.0,6.0,,4.0,3.0,4
52224,2020-04-08 09:35:00,5.0,6.0,3.0,,3.0,4.0,4
52432,2020-04-08 09:35:00,6.0,5.0,4.0,,5.0,2.0,4
52310,2020-04-08 09:35:00,6.0,5.0,5.0,,4.0,3.0,4
23936,2020-04-08 09:35:00,3.0,2.0,2.0,,2.0,7.0,4
52327,2020-04-08 09:35:00,7.0,6.0,5.0,,5.0,3.0,4
52410,2020-04-08 09:35:00,6.0,5.0,6.0,,3.0,4.0,4
52340,2020-04-08 09:35:00,7.0,6.0,5.0,,4.0,4.0,4
52364,2020-04-08 09:35:00,6.0,4.0,5.0,,4.0,4.0,4
52370,2020-04-08 09:35:00,5.0,6.0,5.0,,4.0,3.0,4
24092,2020-04-08 09:35:00,4.0,3.0,3.0,,2.0,5.0,4
23438,2020-04-08 09:35:00,4.0,4.0,3.0,,2.0,6.0,4
24083,2020-04-08 09:35:00,5.0,4.0,2.0,,1.0,6.0,4
23420,2020-04-08 09:35:00,5.0,3.0,5.0,,1.0,6.0,4
23803,2020-04-08 09:35:00,5.0,3.0,2.0,,2.0,5.0,4
52519,2020-04-08 09:35:00,4.0,4.0,6.0,,4.0,4.0,4
23817,2020-04-08 09:35:00,5.0,3.0,4.0,,2.0,7.0,4
23594,2020-04-08 09:35:00,4.0,2.0,4.0,8.0,3.0,6.0,4
52190,2020-04-08 09:35:00,5.0,5.0,4.0,,5.0,4.0,4
52171,2020-04-08 09:35:00,5.0,4.0,4.0,,4.0,2.0,4
52511,2020-04-08 09:35:00,5.0,5.0,4.0,,4.0,4.0,4
23983,2020-04-08 09:35:00,4.0,3.0,3.0,,2.0,6.0,4
51995,2020-04-08 09:35:00,4.0,6.0,5.0,,3.0,3.0,4
24263,2020-04-08 09:35:00,4.0,3.0,3.0,,3.0,5.0,4
51909,2020-04-08 09:35:00,7.0,5.0,5.0,,3.0,3.0,4
24261,2020-04-08 09:40:00,4.0,3.0,2.0,,2.0,6.0,4
52136,2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,4.0,4
23687,2020-04-08 09:40:00,4.0,4.0,2.0,,3.0,7.0,4
51992,2020-04-08 09:40:00,8.0,5.0,6.0,,4.0,3.0,4
23623,2020-04-08 09:40:00,5.0,3.0,3.0,,1.0,6.0,4
23495,2020-04-08 09:40:00,5.0,3.0,3.0,,3.0,7.0,4
52318,2020-04-08 09:40:00,6.0,5.0,5.0,,4.0,3.0,4
23988,2020-04-08 09:40:00,4.0,2.0,4.0,,3.0,6.0,4
23838,2020-04-08 09:40:00,4.0,3.0,3.0,,3.0,7.0,4
23695,2020-04-08 09:40:00,3.0,5.0,3.0,,2.0,6.0,4
52328,2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,3.0,4
24249,2020-04-08 09:40:00,3.0,3.0,4.0,,3.0,6.0,4
52382,2020-04-08 09:40:00,6.0,4.0,6.0,,4.0,2.0,4
23353,2020-04-08 09:40:00,5.0,3.0,2.0,,3.0,6.0,4
23965,2020-04-08 09:40:00,3.0,3.0,3.0,,1.0,7.0,4
24019,2020-04-08 09:40:00,4.0,2.0,5.0,,1.0,6.0,4
52057,2020-04-08 09:40:00,6.0,5.0,4.0,,3.0,2.0,4
52399,2020-04-08 09:40:00,5.0,5.0,5.0,,4.0,2.0,4
23954,2020-04-08 09:40:00,4.0,2.0,3.0,,2.0,5.0,4
24067,2020-04-08 09:40:00,3.0,3.0,2.0,,3.0,7.0,4
23946,2020-04-08 09:40:00,4.0,3.0,3.0,,2.0,7.0,4
23750,2020-04-08 09:40:00,5.0,3.0,3.0,,1.0,7.0,4
52367,2020-04-08 09:40:00,7.0,6.0,4.0,5.0,3.0,3.0,4
23360,2020-04-08 09:40:00,5.0,4.0,3.0,,2.0,5.0,4
23383,2020-04-08 09:40:00,4.0,4.0,3.0,,1.0,6.0,4
51916,2020-04-08 09:40:00,6.0,5.0,4.0,,4.0,2.0,4
52216,2020-04-08 09:40:00,6.0,4.0,5.0,,5.0,3.0,4
24022,2020-04-08 09:40:00,4.0,2.0,3.0,,3.0,6.0,4
52459,2020-04-08 09:40:00,7.0,6.0,5.0,,4.0,4.0,4
23974,2020-04-08 09:40:00,4.0,4.0,4.0,,1.0,6.0,4
23774,2020-04-08 09:40:00,4.0,2.0,3.0,,1.0,6.0,4
23742,2020-04-08 09:40:00,4.0,3.0,4.0,,2.0,8.0,4
52225,2020-04-08 09:40:00,5.0,5.0,5.0,,4.0,3.0,4
23763,2020-04-08 09:40:00,3.0,2.0,2.0,,1.0,6.0,4
23809,2020-04-08 09:40:00,3.0,4.0,4.0,,0.0,6.0,4
23664,2020-04-08 09:40:00,5.0,2.0,3.0,,1.0,6.0,4
52305,2020-04-08 09:40:00,6.0,4.0,5.0,3.0,4.0,3.0,4
2374,2020-04-08 09:40:00,8.0,8.0,3.0,,5.0,,4
23641,2020-04-08 09:40:00,4.0,3.0,3.0,,2.0,6.0,4
52436,2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,2.0,4
24231,2020-04-08 09:40:00,4.0,3.0,4.0,,1.0,7.0,4
23300,2020-04-08 09:40:00,5.0,2.0,2.0,,2.0,6.0,4
23530,2020-04-08 09:40:00,4.0,4.0,2.0,,2.0,6.0,4
52510,2020-04-08 09:40:00,6.0,5.0,4.0,,6.0,3.0,4
23524,2020-04-08 09:40:00,4.0,3.0,3.0,,2.0,5.0,4
23401,2020-04-08 09:40:00,4.0,2.0,2.0,,1.0,8.0,4
